version = 6
CPU 0 is empty
CPU 2 is empty
CPU 3 is empty
cpus=4
              nc-26365 [001] 211673.500521: funcgraph_exit:         1.511 us   |                                                    }
              nc-26365 [001] 211673.500521: funcgraph_exit:         2.131 us   |                                                  }
              nc-26365 [001] 211673.500521: funcgraph_entry:        0.064 us   |                                                  _raw_spin_lock();
              nc-26365 [001] 211673.500522: funcgraph_entry:                   |                                                  ttwu_do_activate.constprop.93() {
              nc-26365 [001] 211673.500522: funcgraph_entry:                   |                                                    activate_task() {
              nc-26365 [001] 211673.500523: funcgraph_entry:                   |                                                      enqueue_task() {
              nc-26365 [001] 211673.500523: funcgraph_entry:        0.088 us   |                                                        update_rq_clock.part.83();
              nc-26365 [001] 211673.500523: funcgraph_entry:                   |                                                        enqueue_task_fair() {
              nc-26365 [001] 211673.500524: funcgraph_entry:        0.049 us   |                                                          update_curr();
              nc-26365 [001] 211673.500524: funcgraph_entry:        0.089 us   |                                                          account_entity_enqueue();
              nc-26365 [001] 211673.500525: funcgraph_entry:        0.095 us   |                                                          update_cfs_shares();
              nc-26365 [001] 211673.500525: funcgraph_entry:        0.045 us   |                                                          place_entity();
              nc-26365 [001] 211673.500526: funcgraph_entry:        0.056 us   |                                                          __enqueue_entity();
              nc-26365 [001] 211673.500526: funcgraph_entry:        0.037 us   |                                                          update_curr();
              nc-26365 [001] 211673.500526: funcgraph_entry:        0.048 us   |                                                          account_entity_enqueue();
              nc-26365 [001] 211673.500527: funcgraph_entry:        0.054 us   |                                                          update_cfs_shares();
              nc-26365 [001] 211673.500527: funcgraph_entry:        0.034 us   |                                                          place_entity();
              nc-26365 [001] 211673.500527: funcgraph_entry:        0.037 us   |                                                          __enqueue_entity();
              nc-26365 [001] 211673.500528: funcgraph_entry:        0.031 us   |                                                          hrtick_update();
              nc-26365 [001] 211673.500528: funcgraph_exit:         4.401 us   |                                                        }
              nc-26365 [001] 211673.500528: funcgraph_exit:         5.349 us   |                                                      }
              nc-26365 [001] 211673.500528: funcgraph_exit:         5.765 us   |                                                    }
              nc-26365 [001] 211673.500528: funcgraph_entry:                   |                                                    ttwu_do_wakeup() {
              nc-26365 [001] 211673.500529: funcgraph_entry:                   |                                                      check_preempt_curr() {
              nc-26365 [001] 211673.500529: funcgraph_entry:        0.060 us   |                                                        resched_curr();
              nc-26365 [001] 211673.500529: funcgraph_exit:         0.509 us   |                                                      }
              nc-26365 [001] 211673.500529: funcgraph_exit:         0.904 us   |                                                    }
              nc-26365 [001] 211673.500530: funcgraph_exit:         7.399 us   |                                                  }
              nc-26365 [001] 211673.500530: funcgraph_entry:        0.063 us   |                                                  _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500530: funcgraph_exit:       + 22.677 us  |                                                }
              nc-26365 [001] 211673.500531: funcgraph_exit:       + 23.143 us  |                                              }
              nc-26365 [001] 211673.500531: funcgraph_exit:       + 23.707 us  |                                            }
              nc-26365 [001] 211673.500531: funcgraph_exit:       + 24.245 us  |                                          }
              nc-26365 [001] 211673.500531: funcgraph_entry:        0.069 us   |                                          _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500532: funcgraph_exit:       + 25.729 us  |                                        }
              nc-26365 [001] 211673.500532: funcgraph_entry:                   |                                        irq_exit() {
              nc-26365 [001] 211673.500532: funcgraph_entry:        0.058 us   |                                          idle_cpu();
              nc-26365 [001] 211673.500533: funcgraph_entry:        0.061 us   |                                          rcu_irq_exit();
              nc-26365 [001] 211673.500533: funcgraph_exit:         0.978 us   |                                        }
              nc-26365 [001] 211673.500533: funcgraph_exit:       + 31.170 us  |                                      }
              nc-26365 [001] 211673.500534: funcgraph_entry:                   |                                      smp_irq_work_interrupt() {
              nc-26365 [001] 211673.500535: funcgraph_entry:                   |                                        irq_enter() {
              nc-26365 [001] 211673.500535: funcgraph_entry:        0.069 us   |                                          rcu_irq_enter();
              nc-26365 [001] 211673.500536: funcgraph_exit:         0.570 us   |                                        }
              nc-26365 [001] 211673.500536: funcgraph_entry:                   |                                        __wake_up() {
              nc-26365 [001] 211673.500536: funcgraph_entry:        0.042 us   |                                          _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500536: funcgraph_entry:        0.068 us   |                                          __wake_up_common();
              nc-26365 [001] 211673.500537: funcgraph_entry:        0.066 us   |                                          _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500538: funcgraph_exit:         1.801 us   |                                        }
              nc-26365 [001] 211673.500538: funcgraph_entry:                   |                                        __wake_up() {
              nc-26365 [001] 211673.500538: funcgraph_entry:        0.056 us   |                                          _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500539: funcgraph_entry:        0.063 us   |                                          __wake_up_common();
              nc-26365 [001] 211673.500539: funcgraph_entry:        0.063 us   |                                          _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500540: funcgraph_exit:         1.604 us   |                                        }
              nc-26365 [001] 211673.500540: funcgraph_entry:                   |                                        irq_exit() {
              nc-26365 [001] 211673.500540: funcgraph_entry:        0.043 us   |                                          idle_cpu();
              nc-26365 [001] 211673.500541: funcgraph_entry:        0.072 us   |                                          rcu_irq_exit();
              nc-26365 [001] 211673.500541: funcgraph_exit:         1.029 us   |                                        }
              nc-26365 [001] 211673.500541: funcgraph_exit:         6.817 us   |                                      }
              nc-26365 [001] 211673.500542: funcgraph_entry:                   |                                      __nf_conntrack_find_get() {
              nc-26365 [001] 211673.500543: funcgraph_entry:        0.047 us   |                                        __local_bh_enable_ip();
              nc-26365 [001] 211673.500544: funcgraph_exit:         1.704 us   |                                      }
              nc-26365 [001] 211673.500545: funcgraph_entry:        0.048 us   |                                      tcp_get_timeouts();
              nc-26365 [001] 211673.500546: funcgraph_entry:                   |                                      tcp_packet() {
              nc-26365 [001] 211673.500546: funcgraph_entry:        0.061 us   |                                        _raw_spin_lock_bh();
              nc-26365 [001] 211673.500547: funcgraph_entry:        0.061 us   |                                        nf_ct_seq_offset();
              nc-26365 [001] 211673.500549: funcgraph_entry:                   |                                        _raw_spin_unlock_bh() {
              nc-26365 [001] 211673.500549: funcgraph_entry:        0.055 us   |                                          __local_bh_enable_ip();
              nc-26365 [001] 211673.500550: funcgraph_exit:         0.925 us   |                                        }
              nc-26365 [001] 211673.500550: funcgraph_entry:                   |                                        __nf_ct_refresh_acct() {
